"Município";"2010";"Total"
"315100 PIRANGUINHO";1;1
"315110 PIRAPETINGA";1;1
"315120 PIRAPORA";18;18
"315140 PITANGUI";7;7
"315150 PIUMHI";3;3
"315170 POCO FUNDO";1;1
"315180 POCOS DE CALDAS";27;27
"315190 POCRANE";1;1
"315200 POMPEU";1;1
"315210 PONTE NOVA";12;12
"315220 PORTEIRINHA";4;4
"315240 POTE";1;1
"315250 POUSO ALEGRE";59;59
"315280 PRATA";2;2
"315360 PRUDENTE DE MORAIS";2;2
"315390 RAPOSOS";1;1
"315420 RESENDE COSTA";1;1
"315430 RESPLENDOR";2;2
"315450 RIACHO DOS MACHADOS";2;2
"315460 RIBEIRAO DAS NEVES";17;17
"315490 RIO CASCA";3;3
"315540 RIO NOVO";1;1
"315550 RIO PARANAIBA";3;3
"315560 RIO PARDO DE MINAS";5;5
"315570 RIO PIRACICABA";1;1
"315600 RIO VERMELHO";4;4
"315660 RUBIM";4;4
"315670 SABARA";4;4
"315680 SABINOPOLIS";3;3
"315690 SACRAMENTO";1;1
"315700 SALINAS";11;11
"315720 SANTA BARBARA";2;2
"315750 SANTA EFIGENIA DE MINAS";1;1
"315780 SANTA LUZIA";9;9
"315790 SANTA MARGARIDA";1;1
"315800 SANTA MARIA DE ITABIRA";1;1
"315820 SANTA MARIA DO SUACUI";1;1
"315950 SANTA RITA DO ITUETO";1;1
"315960 SANTA RITA DO SAPUCAI";3;3
"315980 SANTA VITORIA";1;1
"316040 SANTO ANTONIO DO MONTE";1;1
"316070 SANTOS DUMONT";8;8
"316090 SAO BRAS DO SUACUI";1;1
"316100 SAO DOMINGOS DO PRATA";1;1
"316105 SAO FELIX DE MINAS";1;1
"316110 SAO FRANCISCO";15;15
"316180 SAO GONCALO DO PARA";1;1
"316190 SAO GONCALO DO RIO ABAIXO";1;1
"316200 SAO GONCALO DO SAPUCAI";5;5
"316210 SAO GOTARDO";1;1
"316240 SAO JOAO DA PONTE";2;2
"316245 SAO JOAO DAS MISSOES";1;1
"316250 SAO JOAO DEL REI";35;35
"316270 SAO JOAO DO PARAISO";2;2
"316280 SAO JOAO EVANGELISTA";2;2
"316290 SAO JOAO NEPOMUCENO";8;8
"316370 SAO LOURENCO";14;14
"316420 SAO ROMAO";1;1
"316470 SAO SEBASTIAO DO PARAISO";29;29
"316500 SAO TIAGO";1;1
"316530 SAO VICENTE DE MINAS";1;1
"316550 SARDOA";2;2
"316650 SERRA AZUL DE MINAS";1;1
"316680 SERRA DO SALITRE";1;1
"316710 SERRO";2;2
"316720 SETE LAGOAS";60;60
"316800 TAIOBEIRAS";9;9
"316840 TARUMIRIM";1;1
"316860 TEOFILO OTONI";124;124
"316870 TIMOTEO";9;9
"316880 TIRADENTES";1;1
"316920 TOMBOS";1;1
"316930 TRES CORACOES";22;22
"316935 TRES MARIAS";4;4
"316940 TRES PONTAS";9;9
"316960 TUPACIGUARA";2;2
"316970 TURMALINA";10;10
"316990 UBA";44;44
"317000 UBAI";1;1
"317010 UBERABA";74;74
"317020 UBERLANDIA";143;143
"317040 UNAI";7;7
"317052 URUCUIA";4;4
"317070 VARGINHA";15;15
"317075 VARJAO DE MINAS";1;1
"317080 VARZEA DA PALMA";10;10
"317090 VARZELANDIA";2;2
"317100 VAZANTE";1;1
"317103 VERDELANDIA";1;1
"317115 VERMELHO NOVO";1;1
"317120 VESPASIANO";4;4
"317130 VICOSA";34;34
"317160 VIRGEM DA LAPA";2;2
"317180 VIRGINOPOLIS";7;7
"317200 VISCONDE DO RIO BRANCO";5;5
"320010 AFONSO CLAUDIO";3;3
"320020 ALEGRE";2;2
"320040 ANCHIETA";4;4
"320060 ARACRUZ";6;6
"320070 ATILIO VIVACQUA";1;1
"320080 BAIXO GUANDU";5;5
"320090 BARRA DE SAO FRANCISCO";12;12
"320100 BOA ESPERANCA";2;2
"320120 CACHOEIRO DE ITAPEMIRIM";104;104
"320130 CARIACICA";23;23
"320140 CASTELO";2;2
"320150 COLATINA";32;32
"320160 CONCEICAO DA BARRA";2;2
"320170 CONCEICAO DO CASTELO";1;1
"320190 DOMINGOS MARTINS";1;1
"320210 ECOPORANGA";1;1
"320220 FUNDAO";1;1
"320230 GUACUI";3;3
"320240 GUARAPARI";3;3
"320245 IBATIBA";3;3
"320255 IBITIRAMA";1;1
"320280 ITAPEMIRIM";4;4
"320290 ITARANA";1;1
"320300 IUNA";2;2
"320305 JAGUARE";1;1
"320313 JOAO NEIVA";2;2
"320320 LINHARES";32;32
"320330 MANTENOPOLIS";2;2
"320332 MARATAIZES";1;1
"320334 MARECHAL FLORIANO";1;1
"320340 MIMOSO DO SUL";2;2
"320350 MONTANHA";2;2
"320390 NOVA VENECIA";7;7
"320400 PANCAS";3;3
"320405 PEDRO CANARIO";3;3
"320410 PINHEIROS";4;4
"320425 PONTO BELO";1;1
"320430 PRESIDENTE KENNEDY";1;1
"320440 RIO NOVO DO SUL";3;3
"320450 SANTA LEOPOLDINA";1;1
"320455 SANTA MARIA DE JETIBA";3;3
"320460 SANTA TERESA";2;2
"320470 SAO GABRIEL DA PALHA";5;5
"320490 SAO MATEUS";33;33
"320500 SERRA";95;95
"320501 SOORETAMA";3;3
"320506 VENDA NOVA DO IMIGRANTE";4;4
"320510 VIANA";1;1
"320517 VILA VALERIO";1;1
"320520 VILA VELHA";91;91
"320530 VITORIA";211;211
"330010 ANGRA DOS REIS";15;15
"330015 APERIBE";1;1
"330020 ARARUAMA";38;38
"330023 ARMACAO DOS BUZIOS";5;5
"330025 ARRAIAL DO CABO";1;1
"330030 BARRA DO PIRAI";17;17
"330040 BARRA MANSA";28;28
"330045 BELFORD ROXO";41;41
"330050 BOM JARDIM";3;3
"330060 BOM JESUS DO ITABAPOANA";7;7
"330070 CABO FRIO";38;38
"330080 CACHOEIRAS DE MACACU";6;6
"330090 CAMBUCI";1;1
"330093 CARAPEBUS";1;1
"330100 CAMPOS DOS GOYTACAZES";150;150
"330110 CANTAGALO";3;3
"330120 CARMO";2;2
"330130 CASIMIRO DE ABREU";5;5
"330150 CORDEIRO";1;1
"330160 DUAS BARRAS";1;1
"330170 DUQUE DE CAXIAS";278;278
"330185 GUAPIMIRIM";2;2
"330187 IGUABA GRANDE";2;2
"330190 ITABORAI";24;24
"330200 ITAGUAI";15;15
"330220 ITAPERUNA";26;26
"330225 ITATIAIA";3;3
"330227 JAPERI";8;8
"330240 MACAE";56;56
"330250 MAGE";17;17
"330260 MANGARATIBA";4;4
"330270 MARICA";15;15
"330280 MENDES";1;1
"330285 MESQUITA";6;6
"330290 MIGUEL PEREIRA";10;10
"330300 MIRACEMA";6;6
"330310 NATIVIDADE";2;2
"330320 NILOPOLIS";56;56
"330330 NITEROI";163;163
"330340 NOVA FRIBURGO";35;35
"330350 NOVA IGUACU";198;198
"330360 PARACAMBI";9;9
"330370 PARAIBA DO SUL";4;4
"330380 PARATY";8;8
"330390 PETROPOLIS";80;80
"330400 PIRAI";3;3
"330412 QUATIS";1;1
"330414 QUEIMADOS";23;23
"330415 QUISSAMA";2;2
"330420 RESENDE";30;30
"330430 RIO BONITO";4;4
"330450 RIO DAS FLORES";1;1
"330452 RIO DAS OSTRAS";13;13
"330455 RIO DE JANEIRO";1682;1682
"330460 SANTA MARIA MADALENA";1;1
"330470 SANTO ANTONIO DE PADUA";6;6
"330475 SAO FRANCISCO DE ITABAPOANA";3;3
"330480 SAO FIDELIS";2;2
"330490 SAO GONCALO";130;130
"330500 SAO JOAO DA BARRA";4;4
"330510 SAO JOAO DE MERITI";80;80
"330515 SAO JOSE DO VALE DO RIO PRETO";1;1
"330520 SAO PEDRO DA ALDEIA";9;9
"330550 SAQUAREMA";8;8
"330555 SEROPEDICA";3;3
"330580 TERESOPOLIS";25;25
"330590 TRAJANO DE MORAES";1;1
"330600 TRES RIOS";15;15
"330610 VALENCA";12;12
"330615 VARRE-SAI";1;1
"330620 VASSOURAS";17;17
"330630 VOLTA REDONDA";76;76
"350010 ADAMANTINA";2;2
"350030 AGUAI";6;6
"350070 AGUDOS";7;7
"350120 ALVARES FLORENCE";1;1
"350160 AMERICANA";48;48
"350170 AMERICO BRASILIENSE";1;1
"350190 AMPARO";8;8
"350200 ANALANDIA";1;1
"350210 ANDRADINA";8;8
"350220 ANGATUBA";3;3
"350250 APARECIDA";6;6
"350270 APIAI";3;3
"350275 ARACARIGUAMA";1;1
"350280 ARACATUBA";68;68
"350320 ARARAQUARA";51;51
"350330 ARARAS";17;17
"350340 AREALVA";1;1
"350380 ARTUR NOGUEIRA";1;1
"350390 ARUJA";18;18
"350400 ASSIS";37;37
"350410 ATIBAIA";23;23
"350450 AVARE";20;20
"350490 BANANAL";1;1
"350520 BARIRI";2;2
"350530 BARRA BONITA";3;3
"350550 BARRETOS";36;36
"350570 BARUERI";64;64
"350580 BASTOS";2;2
"350590 BATATAIS";3;3
"350600 BAURU";78;78
"350610 BEBEDOURO";4;4
"350630 BERNARDINO DE CAMPOS";2;2
"350635 BERTIOGA";7;7
"350640 BILAC";1;1
"350650 BIRIGUI";3;3
"350660 BIRITIBA-MIRIM";2;2
"350670 BOA ESPERANCA DO SUL";1;1
"350680 BOCAINA";1;1
"350700 BOITUVA";3;3
"350710 BOM JESUS DOS PERDOES";2;2
"350750 BOTUCATU";88;88
"350760 BRAGANCA PAULISTA";64;64
"350790 BROTAS";3;3
"350800 BURI";1;1
"350810 BURITAMA";3;3
"350820 BURITIZAL";1;1
"350840 CABREUVA";2;2
"350850 CACAPAVA";7;7
"350870 CACONDE";2;2
"350900 CAIEIRAS";30;30
"350920 CAJAMAR";4;4
"350940 CAJURU";3;3
"350950 CAMPINAS";353;353
"350960 CAMPO LIMPO PAULISTA";3;3
"350970 CAMPOS DO JORDAO";13;13
"350995 CANAS";1;1
"351020 CAPAO BONITO";8;8
"351040 CAPIVARI";4;4
"351050 CARAGUATATUBA";29;29
"351060 CARAPICUIBA";45;45
"351070 CARDOSO";1;1
"351080 CASA BRANCA";2;2
"351100 CASTILHO";2;2
"351110 CATANDUVA";35;35
"351140 CERQUEIRA CESAR";3;3
"351150 CERQUILHO";2;2
"351160 CESARIO LANGE";1;1
"351170 CHARQUEADA";3;3
"351200 COLINA";1;1
"351280 COSMOPOLIS";7;7
"351300 COTIA";36;36
"351340 CRUZEIRO";16;16
"351350 CUBATAO";23;23
"351360 CUNHA";2;2
"351380 DIADEMA";89;89
"351410 DOIS CORREGOS";2;2
"351440 DRACENA";7;7
"351480 ELDORADO";2;2
"351500 EMBU DAS ARTES";8;8
"351510 EMBU-GUACU";3;3
"351518 ESPIRITO SANTO DO PINHAL";5;5
"351550 FERNANDOPOLIS";4;4
"351570 FERRAZ DE VASCONCELOS";46;46
"351620 FRANCA";72;72
"351630 FRANCISCO MORATO";42;42
"351640 FRANCO DA ROCHA";4;4
"351670 GARCA";3;3
"351760 GUAPIARA";1;1
"351770 GUARA";1;1
"351820 GUARARAPES";3;3
"351830 GUARAREMA";3;3
"351840 GUARATINGUETA";31;31
"351860 GUARIBA";2;2
"351870 GUARUJA";77;77
"351880 GUARULHOS";264;264
"351900 HERCULANDIA";1;1
"351905 HOLAMBRA";1;1
"351907 HORTOLANDIA";5;5
"351910 IACANGA";1;1
"351930 IBATE";1;1
"351950 IBIRAREMA";1;1
"351960 IBITINGA";7;7
"351970 IBIUNA";7;7
"352010 IGARAPAVA";3;3
"352020 IGARATA";1;1
"352030 IGUAPE";1;1
"352040 ILHABELA";4;4
"352044 ILHA SOLTEIRA";3;3
"352050 INDAIATUBA";22;22
"352090 IPAUSSU";1;1
"352100 IPERO";1;1
"352130 IPUA";1;1
"352160 IRAPURU";1;1
"352170 ITABERA";1;1
"352180 ITAI";3;3
"352190 ITAJOBI";1;1
"352210 ITANHAEM";23;23
"352220 ITAPECERICA DA SERRA";40;40
"352230 ITAPETININGA";26;26
"352240 ITAPEVA";61;61
"352250 ITAPEVI";54;54
"352260 ITAPIRA";2;2
"352270 ITAPOLIS";3;3
"352280 ITAPORANGA";1;1
"352290 ITAPUI";2;2
"352310 ITAQUAQUECETUBA";51;51
"352320 ITARARE";2;2
"352330 ITARIRI";2;2
"352340 ITATIBA";24;24
"352350 ITATINGA";1;1
"352360 ITIRAPINA";1;1
"352370 ITIRAPUA";1;1
"352390 ITU";37;37
"352400 ITUPEVA";2;2
"352410 ITUVERAVA";1;1
"352420 JABORANDI";1;1
"352430 JABOTICABAL";4;4
"352440 JACAREI";43;43
"352460 JACUPIRANGA";1;1
"352470 JAGUARIUNA";1;1
"352480 JALES";13;13
"352500 JANDIRA";3;3
"352520 JARINU";1;1
"352530 JAU";49;49
"352560 JOAO RAMALHO";1;1
"352570 JOSE BONIFACIO";6;6
"352580 JULIO MESQUITA";1;1
"352590 JUNDIAI";167;167
"352600 JUNQUEIROPOLIS";4;4
"352610 JUQUIA";1;1
"352620 JUQUITIBA";2;2
"352670 LEME";11;11
"352680 LENCOIS PAULISTA";5;5
"352690 LIMEIRA";55;55
"352710 LINS";20;20
"352720 LORENA";10;10
"352770 LUIZIANIA";1;1
"352840 MAIRINQUE";4;4
"352850 MAIRIPORA";8;8
"352860 MANDURI";1;1
"352900 MARILIA";71;71
"352920 MARTINOPOLIS";1;1
"352930 MATAO";20;20
"352940 MAUA";86;86
"352950 MENDONCA";1;1
"352990 MIRACATU";2;2
"353010 MIRANDOPOLIS";1;1
"353020 MIRANTE DO PARANAPANEMA";1;1
"353050 MOCOCA";9;9
"353060 MOGI DAS CRUZES";89;89
"353070 MOGI GUACU";26;26
"353080 MOGI MIRIM";16;16
"353090 MOMBUCA";1;1
"353110 MONGAGUA";5;5
"353140 MONTE APRAZIVEL";1;1
"353150 MONTE AZUL PAULISTA";1;1
"353180 MONTE MOR";1;1
"353190 MORRO AGUDO";1;1
"353200 MORUNGABA";2;2
"353210 MURUTINGA DO SUL";1;1
"353215 NANTES";1;1
"353230 NATIVIDADE DA SERRA";1;1
"353240 NAZARE PAULISTA";3;3
"353260 NHANDEARA";3;3
"353290 NOVA EUROPA";1;1
"353340 NOVA ODESSA";1;1
"353350 NOVO HORIZONTE";1;1
"353390 OLIMPIA";5;5
"353430 ORLANDIA";5;5
"353440 OSASCO";148;148
"353460 OSVALDO CRUZ";2;2
"353470 OURINHOS";17;17
"353480 OURO VERDE";1;1
"353510 PALMARES PAULISTA";1;1
"353530 PALMITAL";2;2
"353540 PANORAMA";1;1
"353550 PARAGUACU PAULISTA";1;1
"353560 PARAIBUNA";1;1
"353580 PARANAPANEMA";1;1
"353600 PARAPUA";1;1
"353620 PARIQUERA-ACU";36;36
"353650 PAULINIA";5;5
"353670 PEDERNEIRAS";3;3
"353700 PEDREGULHO";3;3
"353730 PENAPOLIS";6;6
"353740 PEREIRA BARRETO";2;2
"353760 PERUIBE";8;8
"353780 PIEDADE";7;7
"353790 PILAR DO SUL";3;3
"353800 PINDAMONHANGABA";33;33
"353850 PIQUETE";1;1
"353860 PIRACAIA";1;1
"353870 PIRACICABA";85;85
"353880 PIRAJU";2;2
"353890 PIRAJUI";1;1
"353900 PIRANGI";2;2
"353910 PIRAPORA DO BOM JESUS";2;2
"353920 PIRAPOZINHO";2;2
"353930 PIRASSUNUNGA";6;6
"353950 PITANGUEIRAS";1;1
"353980 POA";3;3
"354020 PONTAL";2;2
"354050 PORANGABA";2;2
"354060 PORTO FELIZ";3;3
"354070 PORTO FERREIRA";7;7
"354080 POTIRENDABA";1;1
"354100 PRAIA GRANDE";38;38
"354130 PRESIDENTE EPITACIO";5;5
"354140 PRESIDENTE PRUDENTE";94;94
"354150 PRESIDENTE VENCESLAU";1;1
"354210 RAFARD";1;1
"354220 RANCHARIA";4;4
"354260 REGISTRO";10;10
"354290 RIBEIRAO BONITO";1;1
"354330 RIBEIRAO PIRES";6;6
"354340 RIBEIRAO PRETO";231;231
"354390 RIO CLARO";50;50
"354400 RIO DAS PEDRAS";3;3
"354410 RIO GRANDE DA SERRA";4;4
"354420 RIOLANDIA";2;2
"354425 ROSANA";5;5
"354520 SALTO";7;7
"354530 SALTO DE PIRAPORA";3;3
"354540 SALTO GRANDE";1;1
"354580 SANTA BARBARA D'OESTE";5;5
"354630 SANTA CRUZ DAS PALMEIRAS";2;2
"354640 SANTA CRUZ DO RIO PARDO";12;12
"354660 SANTA FE DO SUL";3;3
"354670 SANTA GERTRUDES";1;1
"354680 SANTA ISABEL";10;10
"354730 SANTANA DE PARNAIBA";3;3
"354750 SANTA RITA DO PASSA QUATRO";1;1
"354760 SANTA ROSA DE VITERBO";2;2
"354780 SANTO ANDRE";153;153
"354790 SANTO ANTONIO DA ALEGRIA";1;1
"354840 SANTOPOLIS DO AGUAPEI";1;1
"354850 SANTOS";195;195
"354860 SAO BENTO DO SAPUCAI";1;1
"354870 SAO BERNARDO DO CAMPO";123;123
"354880 SAO CAETANO DO SUL";20;20
"354890 SAO CARLOS";43;43
"354910 SAO JOAO DA BOA VISTA";10;10
"354940 SAO JOAQUIM DA BARRA";8;8
"354970 SAO JOSE DO RIO PARDO";8;8
"354980 SAO JOSE DO RIO PRETO";141;141
"354990 SAO JOSE DOS CAMPOS";111;111
"355010 SAO MANUEL";1;1
"355030 SAO PAULO";2808;2808
"355040 SAO PEDRO";3;3
"355060 SAO ROQUE";15;15
"355070 SAO SEBASTIAO";6;6
"355100 SAO VICENTE";45;45
"355150 SERRANA";2;2
"355160 SERRA NEGRA";2;2
"355170 SERTAOZINHO";38;38
"355210 SOCORRO";4;4
"355220 SOROCABA";244;244
"355240 SUMARE";40;40
"355250 SUZANO";41;41
"355270 TABATINGA";3;3
"355280 TABOAO DA SERRA";63;63
"355300 TAGUAI";1;1
"355330 TAMBAU";2;2
"355360 TAPIRATIBA";1;1
"355370 TAQUARITINGA";3;3
"355395 TARUMA";1;1
"355400 TATUI";9;9
"355410 TAUBATE";104;104
"355430 TEODORO SAMPAIO";1;1
"355480 TREMEMBE";1;1
"355500 TUPA";10;10
"355540 UBATUBA";10;10
"355600 URUPES";1;1
"355610 VALENTIM GENTIL";3;3
"355620 VALINHOS";13;13
"355630 VALPARAISO";2;2
"355635 VARGEM";1;1
"355640 VARGEM GRANDE DO SUL";2;2
"355645 VARGEM GRANDE PAULISTA";1;1
"355650 VARZEA PAULISTA";3;3
"355700 VOTORANTIM";6;6
"355710 VOTUPORANGA";16;16
"410020 ADRIANOPOLIS";1;1
"410040 ALMIRANTE TAMANDARE";5;5
"410050 ALTONIA";2;2
"410060 ALTO PARANA";1;1
"410080 ALVORADA DO SUL";1;1
"410120 ANTONINA";1;1
"410140 APUCARANA";28;28
"410150 ARAPONGAS";13;13
"410160 ARAPOTI";3;3
"410170 ARARUNA";1;1
"410180 ARAUCARIA";23;23
"410190 ASSAI";1;1
"410200 ASSIS CHATEAUBRIAND";1;1
"410240 BANDEIRANTES";6;6
"410250 BARBOSA FERRAZ";1;1
"410260 BARRACAO";3;3
"410280 BELA VISTA DO PARAISO";1;1
"410290 BITURUNA";2;2
"410320 BOM SUCESSO";1;1
"410360 CAMBARA";2;2
"410370 CAMBE";1;1
"410390 CAMPINA DA LAGOA";1;1
"410395 CAMPINA DO SIMAO";1;1
"410400 CAMPINA GRANDE DO SUL";64;64
"410410 CAMPO DO TENENTE";1;1
"410420 CAMPO LARGO";97;97
"410425 CAMPO MAGRO";1;1
"410430 CAMPO MOURAO";52;52
"410440 CANDIDO DE ABREU";1;1
"410442 CANDOI";2;2
"410445 CANTAGALO";4;4
"410450 CAPANEMA";3;3
"410465 CARAMBEI";1;1
"410470 CARLOPOLIS";2;2
"410480 CASCAVEL";86;86
"410490 CASTRO";11;11
"410510 CENTENARIO DO SUL";1;1
"410530 CEU AZUL";2;2
"410550 CIANORTE";12;12
"410560 CIDADE GAUCHA";1;1
"410570 CLEVELANDIA";1;1
"410580 COLOMBO";12;12
"410590 COLORADO";1;1
"410600 CONGONHINHAS";2;2
"410640 CORNELIO PROCOPIO";15;15
"410645 CORONEL DOMINGOS SOARES";2;2
"410650 CORONEL VIVIDA";2;2
"410660 CRUZEIRO DO OESTE";1;1
"410680 CRUZ MACHADO";1;1
"410690 CURITIBA";509;509
"410700 CURIUVA";6;6
"410720 DOIS VIZINHOS";4;4
"410754 ESPIGAO ALTO DO IGUACU";1;1
"410760 FAXINAL";3;3
"410765 FAZENDA RIO GRANDE";4;4
"410785 FLOR DA SERRA DO SUL";2;2
"410800 FLORESTOPOLIS";1;1
"410810 FLORIDA";1;1
"410830 FOZ DO IGUACU";67;67
"410840 FRANCISCO BELTRAO";51;51
"410850 GENERAL CARNEIRO";2;2
"410860 GOIOERE";6;6
"410870 GRANDES RIOS";1;1
"410880 GUAIRA";4;4
"410940 GUARAPUAVA";80;80
"410960 GUARATUBA";1;1
"410965 HONORIO SERPA";1;1
"410970 IBAITI";4;4
"410975 IBEMA";3;3
"410980 IBIPORA";5;5
"411007 IMBAU";1;1
"411010 IMBITUVA";3;3
"411050 IPIRANGA";3;3
"411070 IRATI";31;31
"411080 IRETAMA";3;3
"411095 ITAIPULANDIA";1;1
"411125 ITAPERUCU";5;5
"411150 IVAIPORA";36;36
"411180 JACAREZINHO";9;9
"411190 JAGUAPITA";2;2
"411200 JAGUARIAIVA";8;8
"411210 JANDAIA DO SUL";2;2
"411280 JOAQUIM TAVORA";2;2
"411300 JUSSARA";1;1
"411320 LAPA";3;3
"411330 LARANJEIRAS DO SUL";10;10
"411350 LOANDA";1;1
"411370 LONDRINA";174;174
"411373 LUIZIANA";1;1
"411375 LUNARDELLI";2;2
"411380 LUPIONOPOLIS";1;1
"411390 MALLET";1;1
"411410 MANDAGUACU";2;2
"411420 MANDAGUARI";2;2
"411440 MANGUEIRINHA";2;2
"411450 MANOEL RIBAS";2;2
"411460 MARECHAL CANDIDO RONDON";4;4
"411490 MARILANDIA DO SUL";1;1
"411510 MARILUZ";1;1
"411520 MARINGA";93;93
"411530 MARIOPOLIS";2;2
"411535 MARIPA";1;1
"411540 MARMELEIRO";3;3
"411545 MARQUINHO";1;1
"411560 MATELANDIA";1;1
"411570 MATINHOS";1;1
"411580 MEDIANEIRA";1;1
"411610 MOREIRA SALES";1;1
"411620 MORRETES";1;1
"411630 MUNHOZ DE MELO";1;1
"411670 NOVA AURORA";1;1
"411680 NOVA CANTU";1;1
"411705 NOVA LARANJEIRAS";6;6
"411721 NOVA SANTA BARBARA";1;1
"411725 NOVA PRATA DO IGUACU";1;1
"411730 ORTIGUEIRA";4;4
"411750 PAICANDU";1;1
"411760 PALMAS";3;3
"411770 PALMEIRA";4;4
"411780 PALMITAL";3;3
"411790 PALOTINA";1;1
"411800 PARAISO DO NORTE";2;2
"411820 PARANAGUA";30;30
"411830 PARANAPOEMA";1;1
"411840 PARANAVAI";26;26
"411850 PATO BRANCO";48;48
"411915 PINHAIS";12;12
"411920 PINHALAO";3;3
"411930 PINHAO";6;6
"411940 PIRAI DO SUL";4;4
"411950 PIRAQUARA";3;3
"411960 PITANGA";8;8
"411980 PLANALTO";2;2
"411990 PONTA GROSSA";113;113
"412000 PORECATU";1;1
"412035 PRANCHITA";1;1
"412060 PRUDENTOPOLIS";6;6
"412070 QUATIGUA";2;2
"412090 QUEDAS DO IGUACU";3;3
"412100 QUERENCIA DO NORTE";2;2
"412140 REALEZA";1;1
"412150 REBOUCAS";1;1
"412170 RESERVA";3;3
"412175 RESERVA DO IGUACU";1;1
"412200 RIO AZUL";2;2
"412220 RIO BRANCO DO SUL";5;5
"412230 RIO NEGRO";5;5
"412240 ROLANDIA";4;4
"412260 RONDON";2;2
"412270 SABAUDIA";2;2
"412280 SALGADO FILHO";1;1
"412320 SANTA CECILIA DO PAVAO";1;1
"412340 SANTA FE";2;2
"412350 SANTA HELENA";3;3
"412370 SANTA ISABEL DO IVAI";1;1
"412380 SANTA IZABEL DO OESTE";1;1
"412385 SANTA MARIA DO OESTE";1;1
"412390 SANTA MARIANA";1;1
"412402 SANTA TEREZA DO OESTE";2;2
"412410 SANTO ANTONIO DA PLATINA";22;22
"412490 SAO JOAO DO CAIUA";1;1
"412510 SAO JOAO DO TRIUNFO";1;1
"412550 SAO JOSE DOS PINHAIS";40;40
"412560 SAO MATEUS DO SUL";1;1
"412570 SAO MIGUEL DO IGUACU";1;1
"412575 SAO PEDRO DO IGUACU";1;1
"412580 SAO PEDRO DO IVAI";1;1
"412600 SAO SEBASTIAO DA AMOREIRA";2;2
"412625 SARANDI";4;4
"412630 SENGES";1;1
"412660 SIQUEIRA CAMPOS";2;2
"412667 TAMARANA";2;2
"412680 TAPEJARA";1;1
"412710 TELEMACO BORBA";24;24
"412740 TERRA ROXA";2;2
"412750 TIBAGI";3;3
"412760 TIJUCAS DO SUL";4;4
"412770 TOLEDO";20;20
"412785 TRES BARRAS DO PARANA";1;1
"412788 TUNAS DO PARANA";1;1
"412796 TURVO";1;1
"412800 UBIRATA";2;2
"412810 UMUARAMA";36;36
"412820 UNIAO DA VITORIA";22;22
"412840 URAI";2;2
"412850 WENCESLAU BRAZ";1;1
"412853 VENTANIA";3;3
"412855 VERA CRUZ DO OESTE";1;1
"412862 ALTO PARAISO";1;1
"420010 ABELARDO LUZ";1;1
"420040 AGUA DOCE";1;1
"420090 ANGELINA";2;2
"420100 ANITA GARIBALDI";2;2
"420125 APIUNA";1;1
"420140 ARARANGUA";5;5
"420160 ARROIO TRINTA";1;1
"420200 BALNEARIO CAMBORIU";20;20
"420210 BARRA VELHA";1;1
"420213 BELA VISTA DO TOLDO";1;1
"420240 BLUMENAU";102;102
"420280 BRACO DO NORTE";1;1
"420285 BRACO DO TROMBUDO";1;1
"420290 BRUSQUE";10;10
"420300 CACADOR";14;14
"420315 CALMON";1;1
"420330 CAMPO ALEGRE";1;1
"420360 CAMPOS NOVOS";1;1
"420370 CANELINHA";1;1
"420380 CANOINHAS";1;1
"420390 CAPINZAL";1;1
"420410 CAXAMBU DO SUL";1;1
"420420 CHAPECO";39;39
"420430 CONCORDIA";17;17
"420455 CORREIA PINTO";2;2
"420460 CRICIUMA";42;42
"420480 CURITIBANOS";29;29
"420490 DESCANSO";1;1
"420500 DIONISIO CERQUEIRA";1;1
"420540 FLORIANOPOLIS";120;120
"420543 FORMOSA DO SUL";1;1
"420545 FORQUILHINHA";1;1
"420550 FRAIBURGO";4;4
"420590 GASPAR";4;4
"420610 GRAO PARA";1;1
"420640 GUARACIABA";2;2
"420690 IBIRAMA";3;3
"420700 ICARA";5;5
"420710 ILHOTA";1;1
"420730 IMBITUBA";3;3
"420750 INDAIAL";2;2
"420765 IPORA DO OESTE";2;2
"420770 IPUMIRIM";1;1
"420775 IRACEMINHA";1;1
"420790 IRINEOPOLIS";1;1
"420810 ITAIOPOLIS";3;3
"420820 ITAJAI";48;48
"420830 ITAPEMA";1;1
"420840 ITAPIRANGA";3;3
"420850 ITUPORANGA";2;2
"420880 JAGUARUNA";2;2
"420890 JARAGUA DO SUL";38;38
"420900 JOACABA";10;10
"420910 JOINVILLE";104;104
"420915 JOSE BOITEUX";1;1
"420930 LAGES";82;82
"420940 LAGUNA";1;1
"420950 LAURENTINO";1;1
"420960 LAURO MULLER";1;1
"420970 LEBON REGIS";2;2
"421003 LUZERNA";1;1
"421010 MAFRA";9;9
"421050 MARAVILHA";5;5
"421060 MASSARANDUBA";1;1
"421100 MONDAI";1;1
"421110 MONTE CASTELO";2;2
"421130 NAVEGANTES";1;1
"421150 NOVA TRENTO";1;1
"421160 NOVA VENEZA";1;1
"421170 ORLEANS";1;1
"421220 PAPANDUVA";3;3
"421260 PERITIBA";1;1
"421290 PINHALZINHO";2;2
"421320 POMERODE";1;1
"421340 PONTE SERRADA";3;3
"421360 PORTO UNIAO";2;2
"421400 PRESIDENTE GETULIO";1;1
"421430 RANCHO QUEIMADO";1;1
"421440 RIO DAS ANTAS";1;1
